Age,Years_Experience,WFH_Days_Per_Week,Gender,Education_Level,Marital_Status,Has_Children,Location_Type,Department,Job_Level,Company_Size,Industry,Home_Office_Quality,Internet_Speed_Category,Work_Hours_Per_Week,Manager_Support_Level,Team_Collaboration_Frequency,Productivity_Score,Task_Completion_Rate,Quality_Score,Innovation_Score,Efficiency_Rating,Meetings_Per_Week,Commute_Time_Minutes,Job_Satisfaction,Stress_Level,Work_Life_Balance,Smart_Work_Index
23,0,5,Male,Bachelor Degree,Married,Yes,Urban,Marketing,Junior,Startup (1-50),Healthcare,Good,Fast (50-100 Mbps),59,High,Weekly,79.7,81.9,76.3,75.2,90.1,9,0,100.0,7,9,6158.880000000001
47,10,3,Female,Master Degree,Married,Yes,Suburban,HR,Mid-Level,Large (1001-5000),Technology,Average,Fast (50-100 Mbps),42,High,Monthly,79.9,84.0,67.6,58.3,95.0,10,46,100.0,4,9,4897.2
34,4,2,Female,High School,Single,Yes,Rural,Sales,Senior,Startup (1-50),Finance,Good,Fast (50-100 Mbps),46,High,Few times per week,83.4,87.7,89.3,77.9,95.0,4,30,100.0,8,3,6831.830000000001
45,12,2,Male,Master Degree,Divorced,No,Suburban,Marketing,Senior,Large (1001-5000),Technology,Good,Fast (50-100 Mbps),31,High,Weekly,95.1,100.0,98.0,80.1,95.0,14,50,100.0,6,6,8009.999999999999
38,6,4,Male,Master Degree,Married,Yes,Suburban,Sales,Senior,Enterprise (5000+),Technology,Good,Fast (50-100 Mbps),46,High,Few times per week,96.8,95.8,100.0,92.4,95.0,9,21,100.0,7,9,8851.92
39,10,3,Male,Master Degree,Married,No,Suburban,Engineering,Senior,Medium (201-1000),Government,Average,Very Fast (100+ Mbps),42,Very Low,Few times per week,77.3,99.4,66.2,65.4,95.0,8,37,90.5,3,6,6500.760000000001
40,4,5,Male,Bachelor Degree,Divorced,Yes,Suburban,Sales,Mid-Level,Large (1001-5000),Education,Average,Very Fast (100+ Mbps),44,Moderate,Daily,92.9,89.0,95.5,77.4,95.0,5,0,81.2,6,3,6888.6
39,6,4,Female,Bachelor Degree,Married,Yes,Suburban,HR,Senior,Large (1001-5000),Media,Good,Fast (50-100 Mbps),42,Moderate,Few times per week,93.2,100.0,96.0,89.3,95.0,10,13,100.0,7,10,8930.0
40,6,3,Female,High School,Divorced,No,Urban,Sales,Mid-Level,Large (1001-5000),Finance,Average,Slow (<25 Mbps),41,Low,Few times per week,98.0,91.8,96.8,94.5,95.0,4,10,100.0,5,6,8675.1
46,12,4,Male,Bachelor Degree,Single,Yes,Suburban,Finance,Manager,Large (1001-5000),Education,Average,Very Fast (100+ Mbps),40,Moderate,Weekly,95.7,89.3,100.0,83.7,95.0,8,23,100.0,4,6,7474.41
36,1,5,Female,Bachelor Degree,Single,Yes,Suburban,HR,Junior,Small (51-200),Technology,Poor,Fast (50-100 Mbps),41,Moderate,Daily,53.4,58.8,55.5,42.0,80.2,6,0,74.2,6,7,2469.6
41,13,2,Female,Master Degree,In Relationship,Yes,Suburban,Sales,Lead,Medium (201-1000),Healthcare,Poor,Moderate (25-50 Mbps),50,High,Daily,59.7,61.3,64.0,59.0,77.4,8,49,100.0,6,8,3616.7
34,3,2,Female,Master Degree,Divorced,No,Urban,Customer Success,Mid-Level,Enterprise (5000+),Healthcare,Good,Moderate (25-50 Mbps),39,Moderate,Weekly,85.5,93.4,77.8,68.2,95.0,9,26,87.5,4,9,6369.880000000001
47,8,4,Male,PhD,Married,No,Urban,Sales,Mid-Level,Small (51-200),Technology,Average,Very Fast (100+ Mbps),55,Very High,Daily,82.7,73.6,93.8,86.3,94.3,7,21,100.0,2,7,6351.679999999999
28,0,3,Male,Master Degree,Married,Yes,Suburban,Engineering,Junior,Enterprise (5000+),Manufacturing,Good,Fast (50-100 Mbps),42,High,Few times per week,83.6,85.0,80.6,58.0,94.6,9,27,100.0,4,9,4930.0
51,11,5,Male,High School,In Relationship,Yes,Suburban,Engineering,Manager,Medium (201-1000),Technology,Good,Very Fast (100+ Mbps),50,High,Daily,82.9,81.4,90.7,64.3,95.0,9,0,100.0,5,5,5234.02
34,0,3,Female,Master Degree,Single,No,Rural,Engineering,Junior,Medium (201-1000),Healthcare,Excellent,Fast (50-100 Mbps),48,Moderate,Few times per week,77.8,84.1,74.9,77.5,88.8,9,16,97.7,2,9,6517.75
22,0,0,Female,Associate Degree,Single,No,Suburban,HR,Junior,Large (1001-5000),Healthcare,Excellent,Very Fast (100+ Mbps),32,High,Monthly,98.0,90.8,100.0,95.0,95.0,4,21,100.0,9,4,8626.0
36,3,5,Female,Bachelor Degree,Married,Yes,Urban,Product,Mid-Level,Large (1001-5000),Non-profit,Excellent,Fast (50-100 Mbps),33,Moderate,Bi-weekly,74.4,74.1,87.3,66.2,95.0,9,0,100.0,4,9,4905.42
28,4,4,Male,Bachelor Degree,Single,No,Urban,Engineering,Senior,Medium (201-1000),Technology,Poor,Moderate (25-50 Mbps),37,Moderate,Daily,47.4,53.1,50.0,43.8,63.2,10,27,70.7,7,5,2325.7799999999997
42,11,1,Male,Master Degree,Single,Yes,Suburban,Engineering,Senior,Startup (1-50),Healthcare,Excellent,Slow (<25 Mbps),32,Very High,Few times per week,98.0,90.1,91.0,73.8,95.0,7,61,100.0,5,7,6649.379999999999
29,1,5,Male,Master Degree,Divorced,Yes,Urban,Sales,Junior,Large (1001-5000),Healthcare,Excellent,Moderate (25-50 Mbps),39,High,Bi-weekly,81.3,93.1,84.6,67.9,95.0,8,0,100.0,6,8,6321.49
22,1,2,Male,Associate Degree,Divorced,No,Urban,Sales,Mid-Level,Medium (201-1000),Education,Good,Very Fast (100+ Mbps),45,High,Daily,73.8,71.6,79.9,64.9,88.7,5,29,100.0,7,4,4646.84
30,3,5,Male,Associate Degree,Married,Yes,Rural,Marketing,Senior,Small (51-200),Technology,Poor,Fast (50-100 Mbps),43,Moderate,Weekly,86.9,97.1,90.8,75.8,95.0,10,0,95.7,7,6,7360.179999999999
22,1,1,Female,Bachelor Degree,Married,No,Suburban,Sales,Mid-Level,Enterprise (5000+),Technology,Good,Very Fast (100+ Mbps),48,High,Few times per week,88.1,96.4,98.1,84.0,95.0,7,39,100.0,5,7,8097.6
41,9,2,Female,Master Degree,Married,Yes,Urban,Data Science,Senior,Startup (1-50),Consulting,Poor,Very Fast (100+ Mbps),47,Moderate,Daily,84.0,94.5,83.1,76.0,95.0,8,63,100.0,6,7,7182.0
42,11,4,Male,Master Degree,Single,No,Suburban,Sales,Senior,Medium (201-1000),Technology,Excellent,Moderate (25-50 Mbps),53,Low,Monthly,88.0,97.6,91.8,79.8,92.3,13,24,100.0,5,5,7788.48
38,4,1,Female,Bachelor Degree,Single,Yes,Urban,Data Science,Mid-Level,Small (51-200),Healthcare,Poor,Moderate (25-50 Mbps),43,High,Weekly,98.0,91.9,88.8,70.7,95.0,9,7,100.0,3,7,6497.330000000001
26,1,3,Male,Master Degree,Married,Yes,Urban,Engineering,Junior,Small (51-200),Technology,Excellent,Very Fast (100+ Mbps),27,Moderate,Daily,75.4,92.4,77.7,79.2,85.8,7,7,100.0,5,3,7318.080000000001
34,9,4,Female,Bachelor Degree,Single,Yes,Urban,Engineering,Senior,Small (51-200),Technology,Average,Very Fast (100+ Mbps),44,Very High,Weekly,98.0,96.9,100.0,90.9,95.0,10,44,100.0,4,2,8808.210000000001
34,3,2,Male,PhD,Single,Yes,Suburban,HR,Senior,Small (51-200),Technology,Excellent,Fast (50-100 Mbps),55,Moderate,Daily,87.0,74.7,87.0,69.9,95.0,5,10,75.6,3,6,5221.530000000001
24,0,4,Male,Bachelor Degree,In Relationship,Yes,Urban,Finance,Junior,Large (1001-5000),Healthcare,Poor,Moderate (25-50 Mbps),48,Very High,Daily,90.9,94.0,99.0,80.5,95.0,7,22,100.0,5,6,7567.0
48,6,5,Female,Master Degree,In Relationship,Yes,Rural,Customer Success,Senior,Small (51-200),Technology,Excellent,Fast (50-100 Mbps),49,Moderate,Few times per week,95.8,99.9,100.0,83.7,95.0,9,0,100.0,5,1,8361.630000000001
42,12,3,Female,PhD,Married,Yes,Urban,Sales,Manager,Small (51-200),Technology,Excellent,Slow (<25 Mbps),42,High,Few times per week,98.0,88.8,97.3,91.5,95.0,5,8,100.0,3,7,8125.2
33,2,3,Female,Master Degree,Single,Yes,Urban,Design,Junior,Medium (201-1000),Manufacturing,Average,Fast (50-100 Mbps),47,Low,Daily,66.9,59.0,68.1,57.7,64.6,14,25,67.3,6,8,3404.3
35,6,2,Male,Associate Degree,Married,No,Urban,Engineering,Senior,Enterprise (5000+),Healthcare,Excellent,Slow (<25 Mbps),49,High,Few times per week,98.0,100.0,98.6,93.4,95.0,10,40,100.0,5,6,9340.0
36,8,4,Male,Master Degree,Divorced,Yes,Suburban,Engineering,Senior,Large (1001-5000),Technology,Average,Fast (50-100 Mbps),39,Very High,Few times per week,98.0,91.6,93.5,78.4,95.0,17,29,100.0,4,8,7181.4400000000005
22,0,5,Female,Associate Degree,Single,Yes,Urban,Sales,Junior,Startup (1-50),Healthcare,Average,Moderate (25-50 Mbps),38,High,Few times per week,58.8,67.7,61.1,58.1,74.7,3,0,100.0,8,4,3933.3700000000003
32,7,2,Female,High School,Single,No,Rural,Customer Success,Lead,Startup (1-50),Technology,Good,Moderate (25-50 Mbps),44,Moderate,Daily,98.0,100.0,100.0,95.0,95.0,3,32,99.3,1,7,9500.0
25,0,3,Female,Master Degree,In Relationship,No,Rural,Marketing,Junior,Large (1001-5000),Finance,Average,Very Fast (100+ Mbps),25,Low,Daily,68.3,75.0,77.2,39.7,78.9,7,16,90.8,5,7,2977.5
32,3,3,Female,Master Degree,Married,Yes,Urban,Engineering,Mid-Level,Small (51-200),Technology,Average,Moderate (25-50 Mbps),40,Moderate,Few times per week,55.8,55.2,65.3,47.2,76.5,7,15,75.5,7,8,2605.4400000000005
51,3,2,Female,Bachelor Degree,Single,No,Suburban,Engineering,Junior,Small (51-200),Technology,Good,Very Fast (100+ Mbps),30,Moderate,Few times per week,95.6,100.0,81.1,73.4,95.0,15,54,100.0,5,8,7340.000000000001
40,5,4,Male,Bachelor Degree,Married,Yes,Suburban,Sales,Junior,Large (1001-5000),Finance,Excellent,Very Fast (100+ Mbps),41,High,Bi-weekly,98.0,87.2,90.7,91.8,95.0,10,16,100.0,6,4,8004.96
29,0,2,Male,PhD,Married,No,Suburban,Marketing,Junior,Medium (201-1000),Manufacturing,Good,Moderate (25-50 Mbps),52,Very High,Daily,84.3,83.3,85.6,91.3,86.1,7,0,100.0,8,3,7605.289999999999
40,4,4,Male,Bachelor Degree,Single,No,Suburban,Finance,Mid-Level,Medium (201-1000),Technology,Excellent,Moderate (25-50 Mbps),38,Very Low,Weekly,58.4,66.4,59.4,41.0,85.4,12,37,65.4,4,10,2722.4
47,13,3,Male,Bachelor Degree,Single,No,Rural,Operations,Lead,Startup (1-50),Technology,Good,Very Fast (100+ Mbps),40,Low,Daily,85.5,72.2,93.0,57.7,95.0,8,32,100.0,3,6,4165.9400000000005
43,9,3,Female,Bachelor Degree,Married,Yes,Urban,Design,Senior,Small (51-200),Healthcare,Average,Fast (50-100 Mbps),45,High,Daily,86.7,83.9,89.0,56.4,95.0,8,15,100.0,7,8,4731.96
35,0,1,Female,Master Degree,Married,No,Suburban,Engineering,Junior,Small (51-200),Healthcare,Average,Fast (50-100 Mbps),47,Moderate,Few times per week,91.8,100.0,100.0,77.7,95.0,9,9,100.0,7,7,7770.0
29,0,4,Female,Bachelor Degree,Married,No,Urban,Sales,Junior,Small (51-200),Technology,Average,Very Fast (100+ Mbps),47,Moderate,Weekly,37.5,47.5,50.0,44.5,51.0,7,18,71.8,8,2,2113.75
41,8,1,Male,Master Degree,Divorced,No,Urban,Marketing,Mid-Level,Enterprise (5000+),Technology,Good,Moderate (25-50 Mbps),42,Moderate,Bi-weekly,93.8,89.4,86.6,84.6,95.0,4,34,98.5,10,6,7563.24
38,4,1,Male,Bachelor Degree,Married,No,Urban,Finance,Mid-Level,Startup (1-50),Technology,Good,Fast (50-100 Mbps),45,Moderate,Weekly,84.5,79.3,80.3,65.5,93.5,13,46,97.7,5,7,5194.15
43,3,3,Male,Bachelor Degree,Divorced,No,Rural,Marketing,Mid-Level,Medium (201-1000),Technology,Average,Slow (<25 Mbps),45,Very High,Daily,98.0,100.0,100.0,66.6,95.0,8,51,100.0,5,8,6659.999999999999
40,9,4,Female,Bachelor Degree,Divorced,No,Rural,Product,Lead,Medium (201-1000),Finance,Average,Very Fast (100+ Mbps),37,Low,Weekly,87.4,90.0,83.1,85.9,95.0,8,29,92.1,8,10,7731.000000000001
44,5,0,Male,Associate Degree,Single,No,Urban,Operations,Senior,Small (51-200),Technology,Average,Very Fast (100+ Mbps),31,High,Weekly,88.1,100.0,89.7,76.7,95.0,3,48,100.0,8,5,7670.0
30,2,0,Female,Bachelor Degree,Married,No,Rural,Engineering,Junior,Large (1001-5000),Education,Excellent,Moderate (25-50 Mbps),36,High,Few times per week,71.2,69.3,74.0,46.8,95.0,8,3,100.0,5,3,3243.24
46,23,4,Male,Associate Degree,Married,Yes,Suburban,Engineering,Manager,Large (1001-5000),Non-profit,Good,Very Fast (100+ Mbps),50,High,Monthly,97.2,94.9,94.0,95.0,95.0,8,8,100.0,3,6,9015.5
36,2,4,Male,Master Degree,Single,No,Suburban,HR,Junior,Enterprise (5000+),Education,Good,Very Fast (100+ Mbps),55,Moderate,Daily,35.0,46.2,50.0,34.4,55.0,5,41,52.5,6,2,1589.28
53,12,2,Female,Bachelor Degree,Divorced,Yes,Urban,Finance,Senior,Small (51-200),Finance,Excellent,Slow (<25 Mbps),41,Moderate,Weekly,98.0,100.0,95.0,95.0,95.0,8,8,81.7,4,6,9500.0
28,2,4,Female,Master Degree,Single,No,Suburban,Engineering,Mid-Level,Startup (1-50),Education,Average,Moderate (25-50 Mbps),50,Moderate,Daily,98.0,96.2,100.0,83.7,95.0,9,13,90.8,8,5,8051.9400000000005
50,5,3,Female,PhD,Married,Yes,Urban,Engineering,Mid-Level,Startup (1-50),Education,Good,Fast (50-100 Mbps),40,Moderate,Weekly,91.0,96.4,94.6,82.3,95.0,10,30,100.0,8,5,7933.72
36,2,4,Female,Master Degree,Married,No,Urban,Operations,Junior,Small (51-200),Consulting,Average,Fast (50-100 Mbps),44,Moderate,Weekly,76.7,71.0,86.5,58.6,89.4,11,30,100.0,8,1,4160.6
32,3,4,Female,Bachelor Degree,Married,No,Suburban,Marketing,Mid-Level,Small (51-200),Technology,Average,Moderate (25-50 Mbps),38,Very High,Daily,98.0,92.4,97.8,91.7,95.0,8,48,100.0,6,9,8473.08
38,1,3,Female,PhD,Single,No,Rural,Sales,Junior,Enterprise (5000+),Finance,Good,Very Fast (100+ Mbps),36,Moderate,Daily,88.7,96.5,81.0,51.1,95.0,7,7,100.0,4,3,4931.150000000001
39,8,3,Male,Master Degree,Single,Yes,Suburban,Design,Mid-Level,Medium (201-1000),Finance,Average,Very Fast (100+ Mbps),42,Very High,Bi-weekly,98.0,100.0,100.0,93.6,95.0,10,29,100.0,5,8,9360.0
29,0,4,Female,Master Degree,Divorced,Yes,Urban,Engineering,Junior,Medium (201-1000),Technology,Average,Moderate (25-50 Mbps),46,High,Daily,41.5,40.0,51.3,33.4,65.3,8,51,100.0,6,8,1336.0
34,0,5,Male,Master Degree,Single,No,Urban,HR,Junior,Small (51-200),Finance,Average,Very Fast (100+ Mbps),42,High,Few times per week,98.0,89.0,100.0,83.0,95.0,12,0,100.0,6,5,7387.0
50,21,0,Male,High School,Married,No,Rural,Engineering,Manager,Large (1001-5000),Education,Excellent,Slow (<25 Mbps),36,Very High,Weekly,92.1,86.5,96.7,95.0,95.0,3,2,100.0,4,7,8217.5
38,3,1,Male,Master Degree,Single,No,Rural,Marketing,Mid-Level,Startup (1-50),Government,Good,Moderate (25-50 Mbps),31,High,Monthly,91.0,76.6,94.2,85.3,95.0,11,53,100.0,8,3,6533.98
35,7,5,Female,Associate Degree,Married,No,Suburban,Engineering,Mid-Level,Large (1001-5000),Technology,Average,Fast (50-100 Mbps),39,Moderate,Weekly,88.8,91.3,86.7,68.0,95.0,6,0,100.0,8,5,6208.4
36,9,4,Male,Bachelor Degree,Married,No,Suburban,Finance,Senior,Medium (201-1000),Technology,Good,Fast (50-100 Mbps),41,High,Weekly,98.0,96.3,93.6,95.0,95.0,12,22,100.0,7,6,9148.5
40,9,4,Male,Bachelor Degree,Married,No,Suburban,Operations,Lead,Large (1001-5000),Consulting,Good,Very Fast (100+ Mbps),45,Moderate,Bi-weekly,98.0,95.3,100.0,76.0,95.0,5,35,100.0,7,10,7242.8
25,1,0,Female,Bachelor Degree,Married,No,Urban,Engineering,Junior,Large (1001-5000),Government,Excellent,Fast (50-100 Mbps),34,Low,Few times per week,85.1,65.5,86.7,65.2,95.0,11,63,95.1,7,5,4270.6
32,5,5,Female,High School,Single,No,Urban,Engineering,Senior,Small (51-200),Healthcare,Good,Very Fast (100+ Mbps),46,Moderate,Daily,77.1,79.6,76.4,62.0,93.0,8,0,83.9,9,6,4935.2
22,0,4,Female,Master Degree,Married,No,Suburban,HR,Junior,Medium (201-1000),Technology,Average,Fast (50-100 Mbps),38,High,Weekly,91.6,84.5,94.0,84.5,95.0,8,0,100.0,8,7,7140.25
38,7,4,Male,Master Degree,Single,Yes,Suburban,Engineering,Senior,Startup (1-50),Healthcare,Excellent,Very Fast (100+ Mbps),38,High,Daily,98.0,100.0,98.1,71.1,95.0,8,31,100.0,5,6,7109.999999999999
40,1,2,Female,Master Degree,Single,Yes,Rural,Marketing,Mid-Level,Medium (201-1000),Technology,Good,Very Fast (100+ Mbps),49,Very High,Daily,92.9,100.0,100.0,68.7,95.0,10,59,100.0,6,7,6870.0
30,0,0,Male,Bachelor Degree,Married,No,Urban,Sales,Junior,Startup (1-50),Media,Excellent,Very Fast (100+ Mbps),27,High,Weekly,63.2,69.7,62.2,53.2,82.8,8,42,100.0,6,7,3708.0400000000004
49,8,3,Male,PhD,Single,No,Suburban,Design,Senior,Medium (201-1000),Retail,Average,Moderate (25-50 Mbps),34,Very High,Monthly,91.3,100.0,82.4,74.0,95.0,5,47,100.0,6,3,7400.0
23,0,4,Female,Associate Degree,Married,Yes,Suburban,Marketing,Junior,Startup (1-50),Technology,Average,Very Fast (100+ Mbps),42,Low,Few times per week,55.3,59.4,55.5,63.2,63.1,10,28,80.9,5,6,3754.08
22,0,1,Female,Master Degree,Married,Yes,Suburban,Finance,Mid-Level,Enterprise (5000+),Media,Good,Very Fast (100+ Mbps),41,Moderate,Daily,55.9,52.2,70.3,57.6,69.3,6,68,82.0,8,8,3006.7200000000003
37,5,4,Female,Associate Degree,Divorced,No,Urban,Engineering,Senior,Medium (201-1000),Education,Excellent,Very Fast (100+ Mbps),31,High,Few times per week,98.0,100.0,96.7,74.1,95.0,9,0,100.0,8,7,7409.999999999999
44,13,2,Female,Bachelor Degree,Married,Yes,Suburban,Engineering,Manager,Enterprise (5000+),Government,Excellent,Very Fast (100+ Mbps),39,High,Few times per week,98.0,96.3,94.8,95.0,95.0,5,53,100.0,5,6,9148.5
50,8,4,Male,Bachelor Degree,Single,Yes,Suburban,Engineering,Mid-Level,Startup (1-50),Non-profit,Good,Moderate (25-50 Mbps),47,Moderate,Few times per week,98.0,100.0,93.9,93.1,95.0,7,0,100.0,3,8,9310.0
30,4,3,Female,Master Degree,Married,Yes,Suburban,Sales,Mid-Level,Medium (201-1000),Technology,Good,Fast (50-100 Mbps),35,High,Few times per week,91.1,93.9,89.2,95.0,95.0,6,30,100.0,1,7,8920.5
44,20,1,Male,High School,Single,No,Suburban,Finance,Manager,Small (51-200),Technology,Good,Very Fast (100+ Mbps),48,Low,Daily,98.0,100.0,90.9,93.0,95.0,9,11,100.0,3,8,9300.0
34,3,3,Female,Bachelor Degree,Married,No,Suburban,Operations,Mid-Level,Medium (201-1000),Healthcare,Average,Very Fast (100+ Mbps),37,High,Few times per week,80.8,82.4,78.2,59.6,95.0,10,37,100.0,4,3,4911.040000000001
33,1,3,Female,Bachelor Degree,Single,Yes,Urban,Sales,Junior,Large (1001-5000),Government,Poor,Slow (<25 Mbps),30,Low,Bi-weekly,55.8,57.3,61.4,48.0,74.3,5,18,86.6,7,7,2750.3999999999996
42,6,1,Female,Bachelor Degree,Single,Yes,Urban,Finance,Senior,Enterprise (5000+),Non-profit,Excellent,Fast (50-100 Mbps),46,Moderate,Weekly,98.0,100.0,92.2,87.1,95.0,11,37,100.0,4,7,8710.0
40,6,4,Female,Master Degree,Married,No,Suburban,Engineering,Mid-Level,Small (51-200),Healthcare,Excellent,Very Fast (100+ Mbps),43,Low,Daily,67.8,72.1,70.1,59.8,82.7,3,15,100.0,6,7,4311.579999999999
22,1,0,Female,Bachelor Degree,Married,No,Urban,Engineering,Junior,Enterprise (5000+),Technology,Good,Very Fast (100+ Mbps),33,Very High,Few times per week,60.8,67.8,69.7,72.5,85.0,6,71,100.0,5,9,4915.5
48,7,2,Female,Bachelor Degree,Married,No,Rural,Customer Success,Lead,Large (1001-5000),Technology,Good,Very Fast (100+ Mbps),38,Very High,Daily,98.0,90.8,100.0,95.0,95.0,12,30,100.0,8,6,8626.0
47,3,0,Male,Bachelor Degree,Married,Yes,Urban,Operations,Senior,Enterprise (5000+),Manufacturing,Good,Very Fast (100+ Mbps),52,Moderate,Monthly,98.0,100.0,90.8,85.7,95.0,3,17,92.9,6,8,8570.0
29,5,1,Male,Bachelor Degree,Married,Yes,Suburban,Operations,Mid-Level,Medium (201-1000),Education,Average,Moderate (25-50 Mbps),45,Low,Daily,40.7,52.7,52.8,42.8,44.0,10,5,78.0,7,8,2255.56
38,3,2,Female,Bachelor Degree,Married,No,Suburban,Sales,Mid-Level,Enterprise (5000+),Healthcare,Excellent,Very Fast (100+ Mbps),48,Moderate,Bi-weekly,98.0,99.8,96.7,65.2,95.0,9,17,84.3,6,5,6506.96
39,2,0,Female,Master Degree,Married,Yes,Urban,Sales,Junior,Large (1001-5000),Healthcare,Average,Moderate (25-50 Mbps),35,Moderate,Weekly,95.0,99.1,97.6,90.5,95.0,7,14,100.0,8,5,8968.55
37,3,3,Male,Associate Degree,Single,No,Suburban,Engineering,Mid-Level,Startup (1-50),Retail,Good,Fast (50-100 Mbps),49,Very High,Few times per week,92.6,100.0,93.2,91.3,95.0,9,25,100.0,7,9,9130.0
30,3,1,Male,Associate Degree,Married,Yes,Suburban,Customer Success,Mid-Level,Small (51-200),Consulting,Poor,Very Fast (100+ Mbps),33,High,Daily,87.4,88.9,87.1,77.3,95.0,14,29,100.0,6,5,6871.97
28,2,4,Male,Bachelor Degree,Married,Yes,Urban,Operations,Mid-Level,Small (51-200),Finance,Average,Moderate (25-50 Mbps),33,High,Bi-weekly,91.3,92.0,99.5,61.1,95.0,8,0,100.0,6,6,5621.2
34,6,0,Female,Bachelor Degree,Single,Yes,Rural,Engineering,Mid-Level,Medium (201-1000),Technology,Average,Very Fast (100+ Mbps),47,Moderate,Daily,98.0,94.3,100.0,77.7,95.0,3,26,98.4,10,7,7327.11
45,4,0,Male,Bachelor Degree,Single,No,Urban,Customer Success,Mid-Level,Large (1001-5000),Retail,Excellent,Fast (50-100 Mbps),34,High,Daily,89.9,81.5,98.4,80.8,95.0,11,0,100.0,7,5,6585.2
39,3,2,Male,Bachelor Degree,Single,Yes,Suburban,Marketing,Junior,Large (1001-5000),Media,Average,Moderate (25-50 Mbps),51,High,Daily,70.2,59.2,71.4,63.2,83.8,11,51,100.0,7,7,3741.4400000000005
31,3,5,Female,Bachelor Degree,Married,Yes,Urban,HR,Mid-Level,Large (1001-5000),Finance,Excellent,Slow (<25 Mbps),34,Moderate,Few times per week,83.6,84.3,73.8,83.1,95.0,8,0,83.3,3,5,7005.329999999999
41,11,4,Female,High School,Married,Yes,Urban,Engineering,Senior,Medium (201-1000),Technology,Average,Very Fast (100+ Mbps),36,Low,Daily,98.0,100.0,100.0,95.0,95.0,5,21,100.0,8,7,9500.0
22,1,4,Male,Master Degree,Married,Yes,Rural,Engineering,Junior,Startup (1-50),Technology,Excellent,Very Fast (100+ Mbps),48,Moderate,Monthly,87.6,82.0,91.0,76.1,95.0,6,5,88.2,6,7,6240.2
45,7,1,Male,Master Degree,Married,Yes,Suburban,Engineering,Senior,Small (51-200),Technology,Excellent,Fast (50-100 Mbps),38,Moderate,Daily,98.0,87.9,100.0,84.3,95.0,9,30,100.0,5,8,7409.97
22,1,4,Female,Master Degree,In Relationship,Yes,Urban,Engineering,Junior,Large (1001-5000),Technology,Excellent,Very Fast (100+ Mbps),46,Very Low,Weekly,53.0,58.6,52.3,49.5,68.3,8,39,100.0,6,8,2900.7000000000003
31,5,0,Male,Bachelor Degree,Single,Yes,Suburban,HR,Mid-Level,Startup (1-50),Education,Excellent,Fast (50-100 Mbps),35,Very High,Daily,98.0,99.0,100.0,81.7,95.0,10,29,100.0,6,7,8088.3
23,0,4,Female,PhD,Married,No,Rural,Operations,Junior,Medium (201-1000),Education,Poor,Fast (50-100 Mbps),46,Moderate,Daily,74.9,74.8,74.9,58.2,95.0,6,37,94.2,5,6,4353.36
45,3,2,Male,Master Degree,Married,Yes,Suburban,Product,Junior,Startup (1-50),Technology,Good,Very Fast (100+ Mbps),36,High,Monthly,98.0,93.8,96.0,74.4,95.0,14,23,100.0,7,7,6978.72
30,2,5,Female,Bachelor Degree,Married,Yes,Rural,Engineering,Mid-Level,Small (51-200),Technology,Average,Moderate (25-50 Mbps),48,High,Daily,76.6,87.0,75.3,70.1,94.8,12,0,100.0,4,5,6098.7
38,4,0,Male,Bachelor Degree,Married,No,Suburban,Product,Mid-Level,Startup (1-50),Healthcare,Excellent,Fast (50-100 Mbps),39,High,Weekly,95.7,94.3,92.6,75.5,95.0,9,17,100.0,8,9,7119.65
34,2,5,Male,Bachelor Degree,In Relationship,Yes,Suburban,Product,Junior,Enterprise (5000+),Healthcare,Good,Very Fast (100+ Mbps),42,Moderate,Daily,89.7,84.4,96.5,67.2,95.0,11,0,100.0,3,3,5671.68
39,5,4,Female,Bachelor Degree,Married,Yes,Rural,Marketing,Senior,Small (51-200),Technology,Excellent,Moderate (25-50 Mbps),35,High,Weekly,94.5,99.7,88.0,85.0,95.0,9,11,100.0,6,8,8474.5
35,2,3,Female,Bachelor Degree,Single,No,Urban,Engineering,Junior,Large (1001-5000),Consulting,Excellent,Very Fast (100+ Mbps),37,High,Daily,92.3,78.2,94.9,78.3,95.0,2,37,100.0,5,6,6123.06
23,0,0,Male,Master Degree,Married,No,Urban,Finance,Mid-Level,Startup (1-50),Technology,Excellent,Very Fast (100+ Mbps),36,High,Daily,94.8,91.8,96.4,87.2,95.0,12,39,100.0,2,9,8004.96
43,1,2,Male,Master Degree,Single,No,Urban,Sales,Mid-Level,Large (1001-5000),Finance,Good,Very Fast (100+ Mbps),38,High,Weekly,98.0,80.9,100.0,85.9,95.0,5,45,100.0,7,7,6949.310000000001
30,5,5,Male,Bachelor Degree,Married,Yes,Urban,Customer Success,Mid-Level,Medium (201-1000),Healthcare,Excellent,Moderate (25-50 Mbps),51,Low,Daily,80.0,77.1,67.8,67.3,89.2,8,0,100.0,6,8,5188.829999999999
22,0,2,Male,Associate Degree,Single,No,Urban,Engineering,Mid-Level,Large (1001-5000),Consulting,Average,Very Fast (100+ Mbps),48,Very Low,Few times per week,44.9,45.8,60.1,45.6,66.9,9,9,56.2,7,8,2088.48
